X	Y	eta_m
2375.000000	-1625.000000	-2.171176
2375.000000	-1575.000000	-0.972449
2375.000000	-1525.000000	-0.718861
2375.000000	-1475.000000	-1.195779
2375.000000	-1425.000000	-1.812538
2375.000000	-1375.000000	-2.033449
2375.000000	-1325.000000	-2.076875
2375.000000	-1275.000000	-2.041667
2375.000000	-1225.000000	-1.569254
2375.000000	-1175.000000	-0.716666
2375.000000	-1125.000000	0.126488
2375.000000	-1075.000000	0.975626
2375.000000	-1025.000000	2.369431
2375.000000	-975.000000	5.590205
2375.000000	-925.000000	8.264651
2375.000000	-875.000000	9.698902
2375.000000	-825.000000	10.601686
2375.000000	-775.000000	11.253533
2375.000000	-725.000000	11.492448
2375.000000	-675.000000	11.565118
2375.000000	-625.000000	11.461692
2375.000000	-575.000000	11.352235
2375.000000	-525.000000	11.110939
2375.000000	-475.000000	10.963197
2375.000000	-425.000000	10.722409
2375.000000	-375.000000	10.591858
2375.000000	-325.000000	10.405424
2375.000000	-275.000000	10.327196
2375.000000	-225.000000	10.168542
2375.000000	-175.000000	10.046707
2375.000000	-125.000000	10.008974
2375.000000	-75.000000	10.109846
2375.000000	-25.000000	10.209590
2375.000000	25.000000	9.484305
2375.000000	75.000000	8.269647
2375.000000	125.000000	7.653089
2375.000000	175.000000	8.721120
2375.000000	225.000000	7.285603
2375.000000	275.000000	5.125925
2375.000000	325.000000	2.351796
2375.000000	375.000000	3.244027
2375.000000	425.000000	3.755266
2375.000000	475.000000	5.000000
2375.000000	525.000000	3.225233
2375.000000	575.000000	2.565239
2375.000000	625.000000	2.648069
2375.000000	675.000000	2.148935
2375.000000	725.000000	2.213650
2375.000000	775.000000	2.381067
2375.000000	825.000000	2.496825
2375.000000	875.000000	2.492739
2375.000000	925.000000	2.663215
2375.000000	975.000000	2.828786
2375.000000	1025.000000	3.338838
2375.000000	1075.000000	3.750783
2375.000000	1125.000000	5.000000
2375.000000	1175.000000	6.027629
2375.000000	1225.000000	6.393891
2375.000000	1275.000000	6.645439
2375.000000	1325.000000	7.602434
2375.000000	1375.000000	8.666256
2375.000000	1425.000000	9.101254
2375.000000	1475.000000	8.371203
2375.000000	1525.000000	6.631085
2375.000000	1575.000000	5.000000
2375.000000	1625.000000	2.018732
2375.000000	1675.000000	1.559469
2375.000000	1725.000000	1.582276
2375.000000	1775.000000	2.635954
2375.000000	1825.000000	5.000000
2375.000000	1875.000000	7.083303
2375.000000	1925.000000	7.895215
2375.000000	1975.000000	8.337847
2425.000000	-1975.000000	-6.289094
2425.000000	-1925.000000	-6.803331
2425.000000	-1875.000000	-5.462887
2425.000000	-1825.000000	-5.000000
2425.000000	-1775.000000	-5.000000
2425.000000	-1725.000000	-4.259539
2425.000000	-1675.000000	-3.382330
2425.000000	-1625.000000	-1.722735
2425.000000	-1575.000000	-0.828511
2425.000000	-1525.000000	-0.393500
2425.000000	-1475.000000	-0.729031
2425.000000	-1425.000000	-1.337652
2425.000000	-1375.000000	-1.725993
2425.000000	-1325.000000	-1.695855
2425.000000	-1275.000000	-1.487832
2425.000000	-1225.000000	-0.846732
2425.000000	-1175.000000	-0.149307
2425.000000	-1125.000000	0.548582
2425.000000	-1075.000000	1.326766
2425.000000	-1025.000000	3.316917
2425.000000	-975.000000	6.349237
2425.000000	-925.000000	8.919094
2425.000000	-875.000000	10.067617
2425.000000	-825.000000	11.300006
2425.000000	-775.000000	12.084731
2425.000000	-725.000000	12.853488
2425.000000	-675.000000	12.738552
2425.000000	-625.000000	12.424208
2425.000000	-575.000000	11.967765
2425.000000	-525.000000	11.591285
2425.000000	-475.000000	11.184427
2425.000000	-425.000000	10.730582
2425.000000	-375.000000	10.490476
2425.000000	-325.000000	10.097961
2425.000000	-275.000000	9.839465
2425.000000	-225.000000	9.576640
2425.000000	-175.000000	9.201231
2425.000000	-125.000000	9.458932
2425.000000	-75.000000	9.864948
2425.000000	-25.000000	10.133562
2425.000000	25.000000	9.033399
2425.000000	75.000000	5.000000
2425.000000	125.000000	8.119765
2425.000000	175.000000	8.378360
2425.000000	225.000000	6.934608
2425.000000	275.000000	1.240873
2425.000000	325.000000	0.795088
2425.000000	375.000000	5.134731
2425.000000	425.000000	6.019127
2425.000000	475.000000	6.757128
2425.000000	525.000000	6.230143
2425.000000	575.000000	5.000000
2425.000000	625.000000	5.000000
2425.000000	675.000000	3.620690
2425.000000	725.000000	3.555253
2425.000000	775.000000	3.322753
2425.000000	825.000000	3.145156
2425.000000	875.000000	2.790422
2425.000000	925.000000	2.782636
2425.000000	975.000000	3.041779
2425.000000	1025.000000	3.644918
2425.000000	1075.000000	5.000000
2425.000000	1125.000000	5.747996
2425.000000	1175.000000	6.421614
2425.000000	1225.000000	6.523577
2425.000000	1275.000000	7.069003
2425.000000	1325.000000	8.540239
2425.000000	1375.000000	9.380502
2425.000000	1425.000000	9.450485
2425.000000	1475.000000	8.486381
2425.000000	1525.000000	7.061190
2425.000000	1575.000000	5.000000
2425.000000	1625.000000	2.872399
2425.000000	1675.000000	2.613395
2425.000000	1725.000000	2.938225
2425.000000	1775.000000	5.000000
2425.000000	1825.000000	5.945310
2425.000000	1875.000000	7.504826
2425.000000	1925.000000	7.637292
2425.000000	1975.000000	7.847613
2475.000000	-1975.000000	-7.003487
2475.000000	-1925.000000	-7.216557
2475.000000	-1875.000000	-4.786358
2475.000000	-1825.000000	-3.531012
2475.000000	-1775.000000	-2.547449
2475.000000	-1725.000000	-1.877569
2475.000000	-1675.000000	-1.750520
2475.000000	-1625.000000	-1.257023
2475.000000	-1575.000000	-0.686467
2475.000000	-1525.000000	-0.338569
2475.000000	-1475.000000	-0.351296
2475.000000	-1425.000000	-0.864773
2475.000000	-1375.000000	-1.226840
2475.000000	-1325.000000	-1.355976
2475.000000	-1275.000000	-0.999608
2475.000000	-1225.000000	-0.328612
2475.000000	-1175.000000	0.380607
2475.000000	-1125.000000	0.978064
2475.000000	-1075.000000	2.130105
2475.000000	-1025.000000	5.000000
2475.000000	-975.000000	7.561229
2475.000000	-925.000000	9.318162
2475.000000	-875.000000	10.478351
2475.000000	-825.000000	11.721617
2475.000000	-775.000000	12.887472
2475.000000	-725.000000	13.578363
2475.000000	-675.000000	13.753456
2475.000000	-625.000000	13.387716
2475.000000	-575.000000	12.960864
2475.000000	-525.000000	12.422392
2475.000000	-475.000000	11.768630
2475.000000	-425.000000	11.006855
2475.000000	-375.000000	10.525052
2475.000000	-325.000000	10.083079
2475.000000	-275.000000	9.730883
2475.000000	-225.000000	9.272275
2475.000000	-175.000000	8.976081
2475.000000	-125.000000	9.055699
2475.000000	-75.000000	10.086443
2475.000000	-25.000000	10.166520
2475.000000	25.000000	7.334048
2475.000000	75.000000	5.000000
2475.000000	125.000000	9.761678
2475.000000	175.000000	9.283834
2475.000000	225.000000	5.000000
2475.000000	275.000000	-5.000000
2475.000000	325.000000	5.000000
2475.000000	375.000000	8.594378
2475.000000	425.000000	8.297010
2475.000000	475.000000	7.880618
2475.000000	525.000000	7.212803
2475.000000	575.000000	6.488859
2475.000000	625.000000	6.181182
2475.000000	675.000000	5.101230
2475.000000	725.000000	4.511163
2475.000000	775.000000	3.525277
2475.000000	825.000000	3.003528
2475.000000	875.000000	2.711534
2475.000000	925.000000	3.138358
2475.000000	975.000000	3.752900
2475.000000	1025.000000	4.456510
2475.000000	1075.000000	5.053528
2475.000000	1125.000000	5.831593
2475.000000	1175.000000	6.103025
2475.000000	1225.000000	6.587492
2475.000000	1275.000000	7.808163
2475.000000	1325.000000	9.307971
2475.000000	1375.000000	9.711901
2475.000000	1425.000000	9.412975
2475.000000	1475.000000	8.491650
2475.000000	1525.000000	7.355348
2475.000000	1575.000000	5.568017
2475.000000	1625.000000	5.000000
2475.000000	1675.000000	5.000000
2475.000000	1725.000000	5.340812
2475.000000	1775.000000	6.479654
2475.000000	1825.000000	7.013339
2475.000000	1875.000000	7.624503
2475.000000	1925.000000	7.038760
2475.000000	1975.000000	6.928815
2525.000000	-1975.000000	-7.410884
2525.000000	-1925.000000	-7.320619
2525.000000	-1875.000000	-4.026850
2525.000000	-1825.000000	-1.918949
2525.000000	-1775.000000	-0.878817
2525.000000	-1725.000000	-0.445049
2525.000000	-1675.000000	-0.524339
2525.000000	-1625.000000	-0.567189
2525.000000	-1575.000000	-0.601434
2525.000000	-1525.000000	-0.319894
2525.000000	-1475.000000	-0.269815
2525.000000	-1425.000000	-0.416465
2525.000000	-1375.000000	-0.750991
2525.000000	-1325.000000	-0.832604
2525.000000	-1275.000000	-0.560019
2525.000000	-1225.000000	0.025260
2525.000000	-1175.000000	0.596043
2525.000000	-1125.000000	1.422640
2525.000000	-1075.000000	2.794018
2525.000000	-1025.000000	6.034246
2525.000000	-975.000000	8.295193
2525.000000	-925.000000	9.839848
2525.000000	-875.000000	10.930412
2525.000000	-825.000000	12.439727
2525.000000	-775.000000	13.637655
2525.000000	-725.000000	15.000000
2525.000000	-675.000000	15.000000
2525.000000	-625.000000	14.364843
2525.000000	-575.000000	13.528856
2525.000000	-525.000000	12.879855
2525.000000	-475.000000	12.360709
2525.000000	-425.000000	11.683563
2525.000000	-375.000000	11.206184
2525.000000	-325.000000	10.715746
2525.000000	-275.000000	10.376292
2525.000000	-225.000000	10.192408
2525.000000	-175.000000	9.998148
2525.000000	-125.000000	9.947631
2525.000000	-75.000000	10.157070
2525.000000	-25.000000	9.743968
2525.000000	25.000000	5.000000
2525.000000	75.000000	7.136188
2525.000000	125.000000	10.391227
2525.000000	175.000000	9.335234
2525.000000	225.000000	5.000000
2525.000000	275.000000	-5.000000
2525.000000	325.000000	9.340297
2525.000000	375.000000	9.270105
2525.000000	425.000000	8.740403
2525.000000	475.000000	8.504006
2525.000000	525.000000	8.139282
2525.000000	575.000000	7.597114
2525.000000	625.000000	6.790232
2525.000000	675.000000	5.160939
2525.000000	725.000000	3.981640
2525.000000	775.000000	3.111900
2525.000000	825.000000	3.099854
2525.000000	875.000000	3.403126
2525.000000	925.000000	4.063960
2525.000000	975.000000	4.296103
2525.000000	1025.000000	4.576530
2525.000000	1075.000000	4.627564
2525.000000	1125.000000	5.000000
2525.000000	1175.000000	5.513767
2525.000000	1225.000000	6.827258
2525.000000	1275.000000	8.556362
2525.000000	1325.000000	9.642297
2525.000000	1375.000000	9.627140
2525.000000	1425.000000	9.146248
2525.000000	1475.000000	8.425581
2525.000000	1525.000000	7.639493
2525.000000	1575.000000	6.918712
2525.000000	1625.000000	6.839467
2525.000000	1675.000000	7.232086
2525.000000	1725.000000	7.697902
2525.000000	1775.000000	7.957666
2525.000000	1825.000000	7.688128
2525.000000	1875.000000	7.566172
2525.000000	1925.000000	6.237560
2525.000000	1975.000000	5.622045
2575.000000	-1975.000000	-7.610645
2575.000000	-1925.000000	-7.169483
2575.000000	-1875.000000	-3.409000
2575.000000	-1825.000000	-0.987402
2575.000000	-1775.000000	0.128520
2575.000000	-1725.000000	0.500132
2575.000000	-1675.000000	0.454100
2575.000000	-1625.000000	0.100649
2575.000000	-1575.000000	-0.317694
2575.000000	-1525.000000	-0.463415
2575.000000	-1475.000000	-0.251634
2575.000000	-1425.000000	-0.255103
2575.000000	-1375.000000	-0.217312
2575.000000	-1325.000000	-0.251985
2575.000000	-1275.000000	0.055867
2575.000000	-1225.000000	0.411916
2575.000000	-1175.000000	0.913393
2575.000000	-1125.000000	1.791452
2575.000000	-1075.000000	5.000000
2575.000000	-1025.000000	6.934356
2575.000000	-975.000000	8.907193
2575.000000	-925.000000	10.144428
2575.000000	-875.000000	11.341383
2575.000000	-825.000000	12.823346
2575.000000	-775.000000	15.000000
2575.000000	-725.000000	15.816954
2575.000000	-675.000000	16.182229
2575.000000	-625.000000	15.415385
2575.000000	-575.000000	14.208153
2575.000000	-525.000000	13.120321
2575.000000	-475.000000	12.377682
2575.000000	-425.000000	11.701770
2575.000000	-375.000000	11.282630
2575.000000	-325.000000	10.949659
2575.000000	-275.000000	10.811502
2575.000000	-225.000000	10.646656
2575.000000	-175.000000	10.520845
2575.000000	-125.000000	10.286569
2575.000000	-75.000000	10.204172
2575.000000	-25.000000	8.875687
2575.000000	25.000000	5.000000
2575.000000	75.000000	10.665114
2575.000000	125.000000	10.413758
2575.000000	175.000000	9.634078
2575.000000	225.000000	5.000000
2575.000000	275.000000	5.786530
2575.000000	325.000000	9.384385
2575.000000	375.000000	9.326813
2575.000000	425.000000	9.073945
2575.000000	475.000000	8.677468
2575.000000	525.000000	8.210325
2575.000000	575.000000	7.067655
2575.000000	625.000000	5.783150
2575.000000	675.000000	4.129134
2575.000000	725.000000	3.752720
2575.000000	775.000000	3.798944
2575.000000	825.000000	4.214309
2575.000000	875.000000	4.238160
2575.000000	925.000000	4.097315
2575.000000	975.000000	3.944073
2575.000000	1025.000000	3.840446
2575.000000	1075.000000	3.943979
2575.000000	1125.000000	5.000000
2575.000000	1175.000000	6.148444
2575.000000	1225.000000	7.735650
2575.000000	1275.000000	9.060325
2575.000000	1325.000000	9.590465
2575.000000	1375.000000	9.296337
2575.000000	1425.000000	8.797398
2575.000000	1475.000000	8.258294
2575.000000	1525.000000	8.156864
2575.000000	1575.000000	8.239496
2575.000000	1625.000000	8.601061
2575.000000	1675.000000	8.901081
2575.000000	1725.000000	9.030629
2575.000000	1775.000000	8.771561
2575.000000	1825.000000	7.912992
2575.000000	1875.000000	7.201637
2575.000000	1925.000000	5.204408
2575.000000	1975.000000	4.385783
2625.000000	-1975.000000	-7.162046
2625.000000	-1925.000000	-5.000000
2625.000000	-1875.000000	-2.529507
2625.000000	-1825.000000	-0.316042
2625.000000	-1775.000000	0.914806
2625.000000	-1725.000000	1.785100
2625.000000	-1675.000000	1.557756
2625.000000	-1625.000000	0.942352
2625.000000	-1575.000000	0.058460
2625.000000	-1525.000000	-0.417987
2625.000000	-1475.000000	-0.486477
2625.000000	-1425.000000	-0.183233
2625.000000	-1375.000000	0.020748
2625.000000	-1325.000000	0.372831
2625.000000	-1275.000000	0.727102
2625.000000	-1225.000000	1.097692
2625.000000	-1175.000000	1.685368
2625.000000	-1125.000000	2.871063
2625.000000	-1075.000000	5.225784
2625.000000	-1025.000000	7.904248
2625.000000	-975.000000	9.296224
2625.000000	-925.000000	10.405307
2625.000000	-875.000000	11.503667
2625.000000	-825.000000	13.200543
2625.000000	-775.000000	15.000000
2625.000000	-725.000000	16.479224
2625.000000	-675.000000	16.738032
2625.000000	-625.000000	16.403328
2625.000000	-575.000000	15.029687
2625.000000	-525.000000	13.560494
2625.000000	-475.000000	12.436473
2625.000000	-425.000000	11.693388
2625.000000	-375.000000	11.145200
2625.000000	-325.000000	10.766752
2625.000000	-275.000000	10.471293
2625.000000	-225.000000	10.431760
2625.000000	-175.000000	10.233255
2625.000000	-125.000000	10.188759
2625.000000	-75.000000	9.768096
2625.000000	-25.000000	5.000000
2625.000000	25.000000	5.000000
2625.000000	75.000000	10.179947
2625.000000	125.000000	10.088311
2625.000000	175.000000	9.601497
2625.000000	225.000000	8.444369
2625.000000	275.000000	9.262456
2625.000000	325.000000	9.350992
2625.000000	375.000000	9.140718
2625.000000	425.000000	8.733751
2625.000000	475.000000	8.225026
2625.000000	525.000000	7.704414
2625.000000	575.000000	6.443708
2625.000000	625.000000	5.556620
2625.000000	675.000000	5.000000
2625.000000	725.000000	5.166823
2625.000000	775.000000	4.594672
2625.000000	825.000000	4.104412
2625.000000	875.000000	3.435399
2625.000000	925.000000	3.182453
2625.000000	975.000000	3.044481
2625.000000	1025.000000	3.238590
2625.000000	1075.000000	4.038371
2625.000000	1125.000000	5.759546
2625.000000	1175.000000	7.334144
2625.000000	1225.000000	8.338997
2625.000000	1275.000000	9.036586
2625.000000	1325.000000	9.055793
2625.000000	1375.000000	8.626721
2625.000000	1425.000000	8.212432
2625.000000	1475.000000	8.318525
2625.000000	1525.000000	8.922586
2625.000000	1575.000000	9.403275
2625.000000	1625.000000	9.749418
2625.000000	1675.000000	9.919396
2625.000000	1725.000000	9.802081
2625.000000	1775.000000	9.184328
2625.000000	1825.000000	7.923104
2625.000000	1875.000000	6.618430
2625.000000	1925.000000	5.000000
2625.000000	1975.000000	3.613759
2675.000000	-1975.000000	-5.000000
2675.000000	-1925.000000	-4.324737
2675.000000	-1875.000000	-1.616829
2675.000000	-1825.000000	0.201457
2675.000000	-1775.000000	1.630282
2675.000000	-1725.000000	3.205768
2675.000000	-1675.000000	3.080386
2675.000000	-1625.000000	1.980765
2675.000000	-1575.000000	0.725776
2675.000000	-1525.000000	-0.254371
2675.000000	-1475.000000	-0.592382
2675.000000	-1425.000000	-0.371935
2675.000000	-1375.000000	0.134956
2675.000000	-1325.000000	0.687426
2675.000000	-1275.000000	1.404155
2675.000000	-1225.000000	1.937558
2675.000000	-1175.000000	3.035761
2675.000000	-1125.000000	5.000000
2675.000000	-1075.000000	7.397443
2675.000000	-1025.000000	8.975563
2675.000000	-975.000000	9.927354
2675.000000	-925.000000	10.650728
2675.000000	-875.000000	11.674615
2675.000000	-825.000000	13.075741
2675.000000	-775.000000	15.000000
2675.000000	-725.000000	16.030832
2675.000000	-675.000000	16.570995
2675.000000	-625.000000	16.192262
2675.000000	-575.000000	15.205876
2675.000000	-525.000000	13.694792
2675.000000	-475.000000	12.635554
2675.000000	-425.000000	11.693722
2675.000000	-375.000000	11.060981
2675.000000	-325.000000	10.513190
2675.000000	-275.000000	10.189095
2675.000000	-225.000000	9.969377
2675.000000	-175.000000	9.896886
2675.000000	-125.000000	9.694811
2675.000000	-75.000000	9.191319
2675.000000	-25.000000	5.000000
2675.000000	25.000000	9.232236
2675.000000	75.000000	10.054142
2675.000000	125.000000	9.808376
2675.000000	175.000000	9.311573
2675.000000	225.000000	9.085861
2675.000000	275.000000	9.037290
2675.000000	325.000000	8.863417
2675.000000	375.000000	8.632576
2675.000000	425.000000	8.193764
2675.000000	475.000000	8.089881
2675.000000	525.000000	7.767207
2675.000000	575.000000	7.202952
2675.000000	625.000000	6.867031
2675.000000	675.000000	6.156639
2675.000000	725.000000	5.317124
2675.000000	775.000000	4.049742
2675.000000	825.000000	3.061890
2675.000000	875.000000	2.666337
2675.000000	925.000000	2.704393
2675.000000	975.000000	3.078274
2675.000000	1025.000000	3.851785
2675.000000	1075.000000	5.500820
2675.000000	1125.000000	6.955767
2675.000000	1175.000000	7.707476
2675.000000	1225.000000	8.129489
2675.000000	1275.000000	8.328223
2675.000000	1325.000000	8.005086
2675.000000	1375.000000	7.537836
2675.000000	1425.000000	7.844459
2675.000000	1475.000000	8.741954
2675.000000	1525.000000	9.725087
2675.000000	1575.000000	10.201952
